,state_district,post,phase2,pct_rural,pct_urban,count,hw70_mean,hw71_mean,hw72_mean,stunting_pct,underweight_pct,wasting_pct,scst,state,district,matched_census_district,merge_state,merge_district,Literate_Prop,SCST_Prop,Population
721,jharkhand - pashchimi singhbhum,0,1,71.08433734939759,28.915662650602407,37,-211.48648648648648,-263.05405405405406,-196.21621621621625,62.16216216216216,72.97297297297297,56.75675675675676,1,jharkhand,pashchimi singhbhum,pashchimi singhbhum,jharkhand,pashchimi singhbhum,0.4842858264917748,0.7110796638306426,1502338.0
722,jharkhand - pashchimi singhbhum,1,1,87.29281767955801,12.70718232044199,48,-215.64583333333331,-228.5625,-146.625,60.41666666666666,70.83333333333334,43.75,0,jharkhand,pashchimi singhbhum,pashchimi singhbhum,jharkhand,pashchimi singhbhum,0.4842858264917748,0.7110796638306426,1502338.0
723,jharkhand - pashchimi singhbhum,1,1,87.29281767955801,12.70718232044199,133,-239.48872180451127,-235.28571428571428,-133.58646616541353,65.41353383458647,63.1578947368421,31.57894736842105,1,jharkhand,pashchimi singhbhum,pashchimi singhbhum,jharkhand,pashchimi singhbhum,0.4842858264917748,0.7110796638306426,1502338.0
724,jharkhand - purbi singhbhum,0,1,64.72303206997084,35.27696793002916,146,-116.52054794520548,-172.7123287671233,-155.17808219178082,29.45205479452055,41.0958904109589,40.41095890410959,0,jharkhand,purbi singhbhum,purbi singhbhum,jharkhand,purbi singhbhum,0.6572590400968822,0.33363732546790015,2293919.0
725,jharkhand - purbi singhbhum,0,1,64.72303206997084,35.27696793002916,197,-189.91370558375635,-219.0710659898477,-158.25888324873097,53.299492385786806,57.868020304568525,38.07106598984771,1,jharkhand,purbi singhbhum,purbi singhbhum,jharkhand,purbi singhbhum,0.6572590400968822,0.33363732546790015,2293919.0
726,jharkhand - purbi singhbhum,1,1,46.99453551912568,53.00546448087432,115,-127.49565217391304,-157.94782608695652,-124.62608695652176,37.391304347826086,35.65217391304348,29.565217391304348,0,jharkhand,purbi singhbhum,purbi singhbhum,jharkhand,purbi singhbhum,0.6572590400968822,0.33363732546790015,2293919.0
727,jharkhand - purbi singhbhum,1,1,46.99453551912568,53.00546448087432,68,-135.16176470588235,-174.8235294117647,-141.75,38.23529411764706,38.23529411764706,26.47058823529412,1,jharkhand,purbi singhbhum,purbi singhbhum,jharkhand,purbi singhbhum,0.6572590400968822,0.33363732546790015,2293919.0
728,jharkhand - ramgarh,0,0,51.19047619047619,48.80952380952381,283,-136.8303886925795,-181.3886925795053,-148.547703180212,34.62897526501767,46.64310954063604,32.86219081272085,0,jharkhand,ramgarh,ramgarh,jharkhand,ramgarh,0.6282599376687173,0.32389727450726374,949443.0
729,jharkhand - ramgarh,0,0,51.19047619047619,48.80952380952381,221,-168.06787330316743,-193.0633484162896,-134.96380090497738,45.24886877828055,49.321266968325794,27.601809954751133,1,jharkhand,ramgarh,ramgarh,jharkhand,ramgarh,0.6282599376687173,0.32389727450726374,949443.0
730,jharkhand - ramgarh,1,0,55.05226480836237,44.94773519163763,170,-124.97058823529412,-140.90588235294118,-95.89411764705882,34.11764705882353,30.0,20.588235294117645,0,jharkhand,ramgarh,ramgarh,jharkhand,ramgarh,0.6282599376687173,0.32389727450726374,949443.0
731,jharkhand - ramgarh,1,0,55.05226480836237,44.94773519163763,117,-140.7948717948718,-167.34188034188034,-123.86324786324786,38.46153846153847,38.46153846153847,28.205128205128204,1,jharkhand,ramgarh,ramgarh,jharkhand,ramgarh,0.6282599376687173,0.32389727450726374,949443.0
732,jharkhand - ranchi,0,1,56.05536332179931,43.944636678200695,193,-141.33160621761658,-167.34715025906735,-125.65803108808292,35.751295336787564,38.34196891191709,26.42487046632124,0,jharkhand,ranchi,ranchi,jharkhand,ranchi,0.6558912352496507,0.4100395538753842,2914253.0
733,jharkhand - ranchi,0,1,56.05536332179931,43.944636678200695,96,-199.21875,-218.47916666666663,-148.875,53.125,54.16666666666666,34.375,1,jharkhand,ranchi,ranchi,jharkhand,ranchi,0.6558912352496507,0.4100395538753842,2914253.0
734,jharkhand - ranchi,1,1,70.1657458563536,29.83425414364641,97,-78.75257731958763,-126.45360824742268,-114.68041237113404,24.742268041237114,28.865979381443296,27.835051546391757,0,jharkhand,ranchi,ranchi,jharkhand,ranchi,0.6558912352496507,0.4100395538753842,2914253.0
735,jharkhand - ranchi,1,1,70.1657458563536,29.83425414364641,84,-142.96428571428572,-151.8452380952381,-95.33333333333331,35.714285714285715,32.142857142857146,32.142857142857146,1,jharkhand,ranchi,ranchi,jharkhand,ranchi,0.6558912352496507,0.4100395538753842,2914253.0
736,jharkhand - sahibganj,0,1,90.04524886877829,9.95475113122172,119,-140.49579831932772,-154.7058823529412,-101.5966386554622,42.85714285714285,44.537815126050425,26.05042016806723,0,jharkhand,sahibganj,sahibganj,jharkhand,sahibganj,0.42002160673824296,0.3308664336800899,1150567.0
737,jharkhand - sahibganj,0,1,90.04524886877829,9.95475113122172,102,-215.9705882352941,-217.7549019607843,-133.30392156862746,52.94117647058824,56.86274509803921,27.450980392156865,1,jharkhand,sahibganj,sahibganj,jharkhand,sahibganj,0.42002160673824296,0.3308664336800899,1150567.0
738,jharkhand - sahibganj,1,1,85.64814814814815,14.351851851851851,109,-171.42201834862385,-155.5321100917431,-81.1651376146789,44.03669724770643,39.44954128440367,18.34862385321101,0,jharkhand,sahibganj,sahibganj,jharkhand,sahibganj,0.42002160673824296,0.3308664336800899,1150567.0
739,jharkhand - sahibganj,1,1,85.64814814814815,14.351851851851851,107,-195.0841121495327,-201.77570093457945,-126.81308411214954,52.33644859813084,51.4018691588785,24.299065420560748,1,jharkhand,sahibganj,sahibganj,jharkhand,sahibganj,0.42002160673824296,0.3308664336800899,1150567.0
740,jharkhand - simdega,0,1,94.26751592356688,5.7324840764331215,63,-127.12698412698413,-167.3015873015873,-134.96825396825398,33.33333333333333,42.85714285714285,28.57142857142857,0,jharkhand,simdega,simdega,jharkhand,simdega,0.5728745884605506,0.7823519208509986,599578.0
741,jharkhand - simdega,0,1,94.26751592356688,5.7324840764331215,94,-178.63829787234042,-222.4468085106383,-171.37234042553192,41.48936170212766,58.51063829787234,47.87234042553192,1,jharkhand,simdega,simdega,jharkhand,simdega,0.5728745884605506,0.7823519208509986,599578.0
742,jharkhand - simdega,1,1,93.02325581395348,6.976744186046512,84,-196.32142857142856,-172.0595238095238,-72.0952380952381,47.61904761904761,38.095238095238095,21.428571428571427,0,jharkhand,simdega,simdega,jharkhand,simdega,0.5728745884605506,0.7823519208509986,599578.0
743,jharkhand - simdega,1,1,93.02325581395348,6.976744186046512,88,-149.75,-187.82954545454547,-140.3068181818182,44.31818181818182,48.86363636363637,31.818181818181817,1,jharkhand,simdega,simdega,jharkhand,simdega,0.5728745884605506,0.7823519208509986,599578.0
744,karnataka - bagalkot,0,0,56.9620253164557,43.03797468354431,149,-190.0738255033557,-193.0738255033557,-118.9261744966443,51.67785234899329,45.63758389261745,26.174496644295303,0,karnataka,bagalkot,bagalkot,karnataka,bagalkot,0.589184189248113,0.2203209733340671,1889752.0
745,karnataka - bagalkot,0,0,56.9620253164557,43.03797468354431,88,-192.88636363636363,-183.76136363636363,-106.45454545454544,47.72727272727273,45.45454545454545,23.863636363636363,1,karnataka,bagalkot,bagalkot,karnataka,bagalkot,0.589184189248113,0.2203209733340671,1889752.0
746,karnataka - bagalkot,1,0,72.98387096774194,27.016129032258064,184,-185.44565217391303,-173.55978260869566,-96.92391304347828,48.91304347826087,39.130434782608695,15.217391304347828,0,karnataka,bagalkot,bagalkot,karnataka,bagalkot,0.589184189248113,0.2203209733340671,1889752.0
747,karnataka - bagalkot,1,0,72.98387096774194,27.016129032258064,64,-172.515625,-184.21875,-121.765625,56.25,48.4375,18.75,1,karnataka,bagalkot,bagalkot,karnataka,bagalkot,0.589184189248113,0.2203209733340671,1889752.0
748,karnataka - bangalore,0,0,12.903225806451612,87.09677419354838,59,-100.96610169491524,-129.47457627118644,-96.22033898305084,30.508474576271187,23.728813559322035,30.508474576271187,0,karnataka,bangalore,bangalore,karnataka,bangalore,0.7807759892349997,0.14432434022331742,9621551.0
749,karnataka - bangalore,0,0,12.903225806451612,87.09677419354838,34,-39.794117647058826,-100.23529411764706,-114.76470588235294,14.705882352941178,26.47058823529412,26.47058823529412,1,karnataka,bangalore,bangalore,karnataka,bangalore,0.7807759892349997,0.14432434022331742,9621551.0
750,karnataka - bangalore,1,0,21.518987341772156,78.48101265822784,58,-130.17241379310346,-94.34482758620688,-29.36206896551724,36.206896551724135,15.517241379310343,10.344827586206897,0,karnataka,bangalore,bangalore,karnataka,bangalore,0.7807759892349997,0.14432434022331742,9621551.0
751,karnataka - bangalore,1,0,21.518987341772156,78.48101265822784,21,-120.47619047619048,-183.28571428571428,-173.95238095238096,23.809523809523807,33.33333333333333,33.33333333333333,1,karnataka,bangalore,bangalore,karnataka,bangalore,0.7807759892349997,0.14432434022331742,9621551.0
752,karnataka - bangalore rural,0,0,78.94736842105263,21.052631578947366,85,-99.27058823529411,-103.21176470588236,-65.50588235294117,25.882352941176475,18.823529411764707,21.176470588235293,0,karnataka,bangalore rural,bangalore rural,karnataka,bangalore rural,0.6950580418458346,0.2690451225776372,990923.0
753,karnataka - bangalore rural,0,0,78.94736842105263,21.052631578947366,67,-130.55223880597015,-144.01492537313433,-102.92537313432835,37.3134328358209,35.82089552238806,23.88059701492537,1,karnataka,bangalore rural,bangalore rural,karnataka,bangalore rural,0.6950580418458346,0.2690451225776372,990923.0
754,karnataka - bangalore rural,1,0,85.97560975609755,14.02439024390244,113,-125.77876106194692,-107.93805309734512,-53.75221238938053,37.16814159292036,21.238938053097343,13.274336283185844,0,karnataka,bangalore rural,bangalore rural,karnataka,bangalore rural,0.6950580418458346,0.2690451225776372,990923.0
755,karnataka - bangalore rural,1,0,85.97560975609755,14.02439024390244,51,-148.1764705882353,-107.58823529411764,-31.19607843137255,41.17647058823529,23.52941176470588,11.76470588235294,1,karnataka,bangalore rural,bangalore rural,karnataka,bangalore rural,0.6950580418458346,0.2690451225776372,990923.0
756,karnataka - belgaum,0,0,78.13953488372093,21.86046511627907,155,-136.5806451612903,-165.23870967741937,-129.90967741935484,35.483870967741936,35.483870967741936,34.193548387096776,0,karnataka,belgaum,belgaum,karnataka,belgaum,0.6385457043920061,0.1829870361098831,4779661.0
757,karnataka - belgaum,0,0,78.13953488372093,21.86046511627907,60,-179.31666666666666,-165.86666666666667,-89.28333333333333,41.66666666666667,38.333333333333336,20.0,1,karnataka,belgaum,belgaum,karnataka,belgaum,0.6385457043920061,0.1829870361098831,4779661.0
758,karnataka - belgaum,1,0,76.49253731343283,23.50746268656717,176,-132.03977272727272,-152.23295454545453,-111.39204545454544,31.25,31.818181818181817,22.15909090909091,0,karnataka,belgaum,belgaum,karnataka,belgaum,0.6385457043920061,0.1829870361098831,4779661.0
759,karnataka - belgaum,1,0,76.49253731343283,23.50746268656717,92,-145.22826086956522,-161.45652173913044,-114.08695652173913,44.56521739130434,41.30434782608695,30.434782608695656,1,karnataka,belgaum,belgaum,karnataka,belgaum,0.6385457043920061,0.1829870361098831,4779661.0
760,karnataka - bellary,0,0,58.00865800865801,41.99134199134199,109,-183.4954128440367,-184.29357798165137,-119.88990825688072,46.78899082568808,45.87155963302752,25.68807339449541,0,karnataka,bellary,bellary,karnataka,bellary,0.5796395246667305,0.39501629906282937,2452595.0
761,karnataka - bellary,0,0,58.00865800865801,41.99134199134199,122,-190.80327868852456,-202.31967213114757,-130.37704918032787,50.81967213114754,54.09836065573771,27.049180327868854,1,karnataka,bellary,bellary,karnataka,bellary,0.5796395246667305,0.39501629906282937,2452595.0
762,karnataka - bellary,1,0,73.13432835820896,26.86567164179105,82,-83.23170731707317,-143.76829268292684,-134.40243902439025,24.390243902439025,28.04878048780488,21.951219512195124,0,karnataka,bellary,bellary,karnataka,bellary,0.5796395246667305,0.39501629906282937,2452595.0
763,karnataka - bellary,1,0,73.13432835820896,26.86567164179105,119,-119.52100840336136,-165.2016806722689,-138.42016806722688,42.01680672268908,41.17647058823529,26.89075630252101,1,karnataka,bellary,bellary,karnataka,bellary,0.5796395246667305,0.39501629906282937,2452595.0
764,karnataka - bidar,0,0,84.11764705882354,15.88235294117647,86,-143.40697674418604,-154.1279069767442,-106.7093023255814,38.372093023255815,36.04651162790697,20.930232558139537,0,karnataka,bidar,bidar,karnataka,bidar,0.6121487700346386,0.3731620971056185,1703300.0
765,karnataka - bidar,0,0,84.11764705882354,15.88235294117647,84,-175.35714285714286,-154.45238095238096,-75.66666666666667,51.19047619047619,40.47619047619048,25.0,1,karnataka,bidar,bidar,karnataka,bidar,0.6121487700346386,0.3731620971056185,1703300.0
766,karnataka - bidar,1,0,80.28169014084507,19.718309859154928,83,-134.15662650602408,-147.93975903614458,-104.63855421686748,37.34939759036144,31.32530120481928,20.48192771084337,0,karnataka,bidar,bidar,karnataka,bidar,0.6121487700346386,0.3731620971056185,1703300.0
767,karnataka - bidar,1,0,80.28169014084507,19.718309859154928,130,-161.23846153846154,-177.0076923076923,-122.0,46.15384615384615,44.61538461538462,25.384615384615383,1,karnataka,bidar,bidar,karnataka,bidar,0.6121487700346386,0.3731620971056185,1703300.0
768,karnataka - bijapur,0,0,81.86813186813187,18.13186813186813,101,-178.96039603960395,-164.02970297029702,-89.54455445544555,48.51485148514851,38.613861386138616,27.72277227722773,0,karnataka,bijapur,bijapur,karnataka,bijapur,0.5733019003541492,0.2214119029215126,2177331.0
769,karnataka - bijapur,0,0,81.86813186813187,18.13186813186813,81,-127.41975308641976,-165.4814814814815,-129.9506172839506,38.2716049382716,37.03703703703704,30.8641975308642,1,karnataka,bijapur,bijapur,karnataka,bijapur,0.5733019003541492,0.2214119029215126,2177331.0
770,karnataka - bijapur,1,0,82.44274809160305,17.557251908396946,157,-177.78343949044586,-176.5095541401274,-108.96178343949045,41.40127388535032,39.490445859872615,18.471337579617835,0,karnataka,bijapur,bijapur,karnataka,bijapur,0.5733019003541492,0.2214119029215126,2177331.0
771,karnataka - bijapur,1,0,82.44274809160305,17.557251908396946,105,-190.2761904761905,-151.8190476190476,-62.79047619047619,53.333333333333336,37.142857142857146,12.38095238095238,1,karnataka,bijapur,bijapur,karnataka,bijapur,0.5733019003541492,0.2214119029215126,2177331.0
772,karnataka - chamarajanagar,0,0,82.0,18.0,74,-123.87837837837836,-134.7027027027027,-93.01351351351352,28.37837837837838,31.08108108108108,16.216216216216218,0,karnataka,chamarajanagar,chamarajanagar,karnataka,chamarajanagar,0.5537656582003564,0.3719311788603152,1020791.0
773,karnataka - chamarajanagar,0,0,82.0,18.0,76,-122.01315789473684,-165.39473684210526,-140.07894736842104,31.57894736842105,36.84210526315789,25.0,1,karnataka,chamarajanagar,chamarajanagar,karnataka,chamarajanagar,0.5537656582003564,0.3719311788603152,1020791.0
774,karnataka - chamarajanagar,1,0,84.82758620689656,15.172413793103448,66,-158.6818181818182,-127.8181818181818,-50.87878787878788,34.84848484848485,22.727272727272727,10.606060606060606,0,karnataka,chamarajanagar,chamarajanagar,karnataka,chamarajanagar,0.5537656582003564,0.3719311788603152,1020791.0
775,karnataka - chamarajanagar,1,0,84.82758620689656,15.172413793103448,79,-109.88607594936708,-143.25316455696202,-112.0506329113924,31.64556962025317,26.58227848101265,22.78481012658228,1,karnataka,chamarajanagar,chamarajanagar,karnataka,chamarajanagar,0.5537656582003564,0.3719311788603152,1020791.0
776,karnataka - chikkaballapura,0,0,81.95488721804512,18.045112781954884,52,-144.78846153846155,-132.46153846153845,-74.63461538461539,38.46153846153847,25.0,17.307692307692307,0,karnataka,chikkaballapura,chikkaballapura,karnataka,chikkaballapura,0.6240295624904391,0.37371564428127074,1255104.0
777,karnataka - chikkaballapura,0,0,81.95488721804512,18.045112781954884,81,-183.55555555555557,-142.4320987654321,-53.92592592592592,46.913580246913575,37.03703703703704,16.049382716049383,1,karnataka,chikkaballapura,chikkaballapura,karnataka,chikkaballapura,0.6240295624904391,0.37371564428127074,1255104.0
778,karnataka - chikkaballapura,1,0,86.04651162790698,13.953488372093023,58,-120.05172413793105,-107.91379310344828,-62.25862068965517,24.13793103448276,12.06896551724138,17.24137931034483,0,karnataka,chikkaballapura,chikkaballapura,karnataka,chikkaballapura,0.6240295624904391,0.37371564428127074,1255104.0
779,karnataka - chikkaballapura,1,0,86.04651162790698,13.953488372093023,71,-158.16901408450704,-113.46478873239435,-36.2112676056338,33.80281690140845,23.943661971830984,11.267605633802818,1,karnataka,chikkaballapura,chikkaballapura,karnataka,chikkaballapura,0.6240295624904391,0.37371564428127074,1255104.0
780,karnataka - chikmagalur,0,0,78.8135593220339,21.1864406779661,63,-79.47619047619048,-84.71428571428571,-58.01587301587302,15.873015873015872,14.285714285714285,19.047619047619047,0,karnataka,chikmagalur,chikmagalur,karnataka,chikmagalur,0.7191327295047897,0.26241760482125487,1137961.0
781,karnataka - chikmagalur,0,0,78.8135593220339,21.1864406779661,55,-104.54545454545456,-145.92727272727274,-120.47272727272728,25.454545454545453,29.09090909090909,20.0,1,karnataka,chikmagalur,chikmagalur,karnataka,chikmagalur,0.7191327295047897,0.26241760482125487,1137961.0
782,karnataka - chikmagalur,1,0,77.93103448275862,22.06896551724138,94,-95.95744680851064,-88.87234042553192,-52.1063829787234,26.595744680851062,19.148936170212767,14.893617021276595,0,karnataka,chikmagalur,chikmagalur,karnataka,chikmagalur,0.7191327295047897,0.26241760482125487,1137961.0
